id,member_id,loan_amnt,funded_amnt,term,apr,int_rate,exp_default_rate,service_fee_rate,installment,grade,sub_grade,emp_name,emp_length,emp_status,home_ownership,annual_inc,is_inc_v,accept_d,exp_d,list_d,credit_pull_d,review_status_d,review_status,url,desc,purpose,title,addr_city,addr_state,msa,acc_now_delinq,acc_open_past_24mths,bc_open_to_buy,percent_bc_gt_75,bc_util,dti,delinq_2yrs,delinq_amnt,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,mths_since_recent_inq,mths_since_recent_loan_delinq,mths_since_recent_revol_delinq,mths_since_recent_bc,mort_acc,open_acc,pub_rec_gt_100,pub_rec,total_bal_ex_mort,revol_bal,revol_util,total_bc_limit,total_acc,total_il_high_credit_limit,mths_since_oldest_il_open,num_rev_accts,mths_since_recent_bc_dlq,initial_list_status,ils_exp_d,pub_rec_bankruptcies,num_accts_ever_120_pd,chargeoff_within_12_mths,collections_12_mths_ex_med,tax_liens,mths_since_last_major_derog,num_sats,num_tl_op_past_12m,mo_sin_rcnt_tl,tot_hi_cred_lim,tot_cur_bal,avg_cur_bal,num_bc_tl,num_actv_bc_tl,num_bc_sats,pct_tl_nvr_dlq,num_tl_90g_dpd_24m,num_tl_30dpd,num_tl_120dpd_2m,num_il_tl,mo_sin_old_il_acct,num_actv_rev_tl,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,total_rev_hi_lim,num_rev_tl_bal_gt_0,num_op_rev_tl,tot_coll_amt
"4157354","5299751","24000.0","7850.0","60","10.21","8.90","1.75","0.42","497.04","A","A5","InfoSend","5 years","Employed","RENT","83300.0","FALSE","04-04-2013 19:44:59","04-18-2013 20:05:39","04-05-2013 06:00:45","04-04-2013 19:21:03"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4157354","  Borrower added on 04/04/13 > I was referred to this club by my brother. This money is going to be used as down payment for my first home. I always pay my bills on time and successfully paid off my previous loans from other lenders.<br><br> Borrower added on 04/04/13 > I was referred to this club by my brother. This money is going to be used as down payment for my first home. I always pay my bills on time and successfully paid off my previous loans from other lenders.<br>","Home buying","Down for First Home","Garden Grove","CA","","0","0","13308","0.0","3.6","7.81","0","0.0","11-02-2007 19:21:03","785","789","0"," "," "," "," "," ","43","0","7","0","0","9544","492.0","3.5","13800","9","22181","42","6"," ","w","04-05-2013 18:00:00","0","0","0","0","0","null","7","0","42","40560","9544","1363","5","3","4","100","0","0","0","2","42","3","66","43","14100","3","5","0",
"4224713","5396877","35000.0","18700.0","60","27.43","24.83","9.75","0.48","1023.82","G","G2","Lincoln Financial Group","10+ years","Employed","MORTGAGE","428000.0","FALSE","04-05-2013 10:10:28","04-19-2013 10:19:07","04-05-2013 14:00:42","04-05-2013 10:09:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224713","  Borrower added on 04/05/13 > Consolidate debt, lower payments so I can pay down debt and refinance again<br>","Debt consolidation","Consolidate ","Raleigh","NC","","0","5","823","100.0","99.0","10.86","0","0.0","02-10-1989 09:09:07","660","664","3"," ","38","1"," "," ","60","11","17","2","2","142118","85002.0","97.8","80300","48","69987","126","20"," ","f","04-05-2013 14:00:00","0","0","0","0","2","null","17","2","4","156887","142118","10932","13","7","7","100","0","0","0","17","143","9","294","52","86900","9","12","0",
"4225370","5397588","20000.0","3525.0","60","25.84","23.28","8.51","0.47","567.04","F","F2","Flint Group","4 years","Employed","RENT","58800.0","FALSE","04-06-2013 16:59:10","04-20-2013 17:03:57","04-06-2013 18:00:48","04-06-2013 16:57:18"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225370"," ","Debt consolidation","Medical debt consolidation","BATAVIA","IL","","0","3","130","100.0","98.7","9.86","0","0.0","10-26-2003 15:57:18","660","664","1"," "," ","5"," "," ","16","0","9","0","0","20378","10205.0","86.5","9700","19","17125","59","9"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","9","2","9","28925","20378","2264","7","3","3","100","0","0","0","10","115","5","80","9","11800","5","5","0",
"4176439","5318748","24000.0","7450.0","60","10.21","8.90","1.75","0.42","497.04","A","A5","kaiser","4 years","Employed","RENT","90000.0","FALSE","04-06-2013 00:27:12","04-20-2013 00:29:18","04-06-2013 06:01:35","04-04-2013 00:05:33"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4176439"," ","Home improvement","new place","SAN CLEMENTE","CA","","0","0","11296","0.0","6.3","0.33","0","0.0","04-27-2003 00:05:33","805","809","0"," "," "," "," "," ","92","2","3","0","0","762","762.0","6.3","12058","8","0"," ","6"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","3","0","60","548058","456959","152320","6","1","2","100","0","0","0","0"," ","1","121","92","12058","1","2","0",
"4215145","5387347","25450.0","8825.0","60","26.40","23.83","8.95","0.48","729.64","F","F5","FedexCorporation","10+ years","Employed","MORTGAGE","63000.0","FALSE","04-06-2013 08:16:17","04-20-2013 08:22:15","04-06-2013 10:00:51","04-06-2013 08:14:16"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215145"," ","Debt consolidation","debt payoff","Wheelock","VT","","0","8","56","100.0","98.1","28.72","0","0.0","06-13-2000 08:14:16","670","674","2","45"," ","2","46"," ","4","1","10","0","0","45956","7969.0","99.6","3000","44","50353","104","26"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","10","3","4","189853","161508","17945","23","3","3","95","0","0","0","14","153","4","156","4","8000","4","5","0",
"4245317","5417528","21000.0","4350.0","36","6.78","6.03","0.75","0.68","639.15","A","A1","Baptist Health Family Clinic Bryant","10+ years","Employed","MORTGAGE","259000.0","FALSE","04-06-2013 13:30:35","04-20-2013 13:42:03","04-06-2013 14:00:44","04-06-2013 13:18:27"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245317"," ","Debt consolidation","Business Loan","Benton","AR","","0","3","38527","0.0","44.2","18.06","0","0.0","06-24-1998 13:18:27","745","749","0"," "," ","15"," "," ","15","4","11","0","0","213036","30473.0","44.2","69000","22","253134","152","8"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","11","1","10","872134","729390","66308","8","5","5","100","0","0","0","10","152","5","180","15","69000","5","5","0",
"4255101","5427297","19125.0","2475.0","60","17.67","15.31","4.15","0.45","458.11","C","C2","warwick mills","3 years","Employed","RENT","42688.0","FALSE","04-05-2013 21:16:09","04-19-2013 21:23:10","04-06-2013 06:01:36","04-05-2013 21:14:39"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255101"," ","Car financing","car purchase","MANCHESTER","NH","","0","2","3188","66.7","73.4","10.26","0","0.0","01-28-2003 20:14:39","720","724","1"," "," ","1"," "," ","34","0","5","0","0","17290","8812.0","67.8","12000","8","11454"," ","7"," ","w","04-06-2013 18:00:00","0","0","0","0","0","null","5","1","12","24454","17290","3458","6","2","3","100","0","0","0","1","21","2","124","12","13000","2","4","0",
"4235255","5407479","22250.0","5550.0","60","19.68","17.27","4.95","0.45","556.21","C","C5","Window Designs ltd","8 years","Employed","MORTGAGE","50000.0","FALSE","04-06-2013 11:09:41","04-20-2013 11:16:16","04-06-2013 14:00:44","04-06-2013 11:04:48"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235255"," ","Debt consolidation","Consolidate","HOFFMAN ESTATES","IL","","0","6","6311","0.0","38.7","18.72","0","0.0","10-26-2003 10:04:48","730","734","6"," "," ","0"," "," ","12","5","14","0","0","31145","3989.0","17.7","10300","33","29730","96","21"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","14","3","9","204549","181852","16532","10","3","4","100","0","0","0","7","96","3","115","12","22600","3","11","0",
"3754692","4746844","28000.0","10650.0","60","19.68","17.27","4.95","0.45","699.95","C","C5","InterWest Electric Inc.","10+ years","Employed","OWN","80000.0","FALSE","04-05-2013 14:23:25","04-19-2013 15:09:10","04-05-2013 18:00:47","04-05-2013 14:20:55"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3754692"," ","Credit card refinancing","Freedom","DENVER CITY","TX","","0","4","1264","80.0","92.0","20.16","0","0.0","02-28-1997 13:20:55","695","699","1"," "," ","5"," "," ","19","0","15","0","0","59893","21707.0","81.6","15800","19","42771","11","17"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","15","1","11","69371","59893","3993","7","4","5","100","0","0","0","2","41","12","196","16","26600","12","14","0",
"4255412","5427634","19600.0","2250.0","36","15.99","13.11","3.50","0.70","661.45","B","B4","Getty Images","1 year","Employed","MORTGAGE","150000.0","FALSE","04-06-2013 14:44:15","04-20-2013 14:50:55","04-06-2013 18:00:48","04-06-2013 14:43:48"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255412"," ","Credit card refinancing","Lending Club 19600","Sammamish","WA","","0","8","0","100.0","101.1","17.91","0","0.0","11-10-2000 13:43:48","675","679","1"," "," ","1"," "," ","14","3","15","0","0","75169","55103.0","87.5","54500","32","36945","151","18"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","15","2","8","514146","484359","32291","12","6","6","100","0","0","0","11","151","6","150","8","63000","6","11","0",
"4254985","5427170","27875.0","10425.0","60","19.68","17.27","4.95","0.45","696.82","C","C5","California Department of Corrections ","10+ years","Employed","MORTGAGE","79500.0","FALSE","04-05-2013 16:10:40","04-19-2013 16:26:18","04-05-2013 18:00:48","04-05-2013 16:00:14"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4254985"," ","Debt consolidation","Debt consolidation","BAKERSFIELD","CA","","0","4","526","80.0","97.5","25.88","0","0.0","08-11-2000 16:00:14","700","704","0"," "," ","8"," "," ","14","2","11","0","0","47179","23515.0","85.8","21300","21","54108"," ","11"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","11","1","9","332081","297054","29705","6","5","5","100","0","0","0","8","147","7","154","14","27400","7","8","0",
"4215264","5387471","23000.0","5425.0","60","18.17","15.80","4.40","0.45","556.88","C","C3","Kerr Drug Inc","10+ years","Employed","RENT","65000.0","FALSE","04-06-2013 12:36:26","04-20-2013 12:37:53","04-06-2013 14:00:44","04-06-2013 12:35:39"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215264"," ","Debt consolidation","Card Reducer","LAURINBURG","NC","","0","0","1698","100.0","95.1","16.1","0","0.0","02-10-1995 11:35:39","720","724","0"," "," "," "," "," ","69","1","4","0","0","32702","32702.0","89.8","34400","15","0","128","8"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","4","0","36","36400","32702","8176","5","3","3","100","0","0","0","6","150","3","221","36","36400","3","4","0",
"4215321","5387534","19550.0","1975.0","60","17.67","15.31","4.15","0.45","468.29","C","C2","Heery International","10+ years","Employed","MORTGAGE","58000.0","FALSE","04-06-2013 14:32:31","04-20-2013 14:44:28","04-06-2013 18:00:48","04-06-2013 14:30:29"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215321"," ","Credit card refinancing","RefiCreditRVMiami","MIAMI","FL","","0","0","14745","66.7","70.7","18.01","1","0.0","04-30-1997 14:30:29","680","684","0","11"," ","18"," "," ","66","4","11","0","0","38742","38395.0","61.6","50406","21","0","69","14"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","11","0","45","291563","255366","23215","11","6","6","95","0","0","0","2","145","8","194","66","62306","8","9","0",
"4254670","5426829","30000.0","12300.0","60","20.19","17.77","5.30","0.45","758.06","D","D1","Klein ISD","10+ years","Employed","MORTGAGE","86400.0","FALSE","04-05-2013 14:33:53","04-19-2013 14:42:58","04-05-2013 18:00:47","04-05-2013 14:31:51"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4254670"," ","Debt consolidation","Debt loan","Spring","TX","","0","14","3267","0.0","60.2","16.22","0","0.0","11-04-2001 13:31:51","695","699","1"," ","105","0"," "," ","4","5","13","1","1","35347","8780.0","28.5","8200","53","34046","139","22"," ","f","04-05-2013 18:00:00","1","0","0","0","0","null","13","6","4","387377","355559","29630","8","2","2","100","0","0","0","26","139","4","95","4","30800","4","10","0",
"4215352","5387565","20675.0","2825.0","36","17.99","14.33","3.85","0.70","709.95","C","C1","CareerBuilder LLC","7 years","Employed","RENT","180000.0","FALSE","04-06-2013 15:11:45","04-20-2013 15:16:03","04-06-2013 18:00:48","04-06-2013 15:10:03"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215352"," ","Home buying","Home Purchase","Atlanta","GA","","0","6","3721","0.0","5.0","4.46","1","0.0","10-20-2004 15:10:03","710","714","6","12"," ","1"," "," ","21","0","4","0","0","20204","179.0","5.0","3900","9","26000","20","7"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","4","0","20","29900","20204","5051","7","3","3","100","0","0","0","2","103","3","71","21","3900","3","3","0",
"4167520","5309895","24000.0","5950.0","60","13.40","11.14","2.80","0.43","523.5","B","B2","Olympic Steel","5 years","Employed","OWN","86000.0","FALSE","04-05-2013 20:28:57","04-19-2013 20:35:13","04-06-2013 06:01:35","04-04-2013 20:38:19"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4167520"," ","Debt consolidation","Debt Reduction and Home Improvement","INKSTER","MI","","0","3","29878","30.0","50.0","16.3","0","0.0","03-04-1996 19:38:19","715","719","1"," "," ","5"," "," ","6","5","17","0","0","54987","30569.0","42.8","59800","39","25000","117","27"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","17","3","5","256000","198067","11651","21","6","10","100","0","0","0","7","140","7","208","6","71500","7","13","0",
"4215418","5387637","20400.0","2200.0","60","18.17","15.80","4.40","0.45","493.93","C","C3","Saratoga Springs City School District","7 years","Employed","MORTGAGE","96000.0","FALSE","04-06-2013 17:39:04","04-20-2013 17:51:20","04-06-2013 18:00:48","04-06-2013 17:26:10"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215418"," ","Debt consolidation","Futuresecure","Scotia","NY","","0","6","2643","50.0","68.2","20.39","0","0.0","10-25-1986 17:26:10","680","684","0","29","33","9","29","37","17","4","24","3","2","41059","9508.0","42.4","8300","42","37942","135","29","37","f","04-06-2013 18:00:00","0","3","0","0","0","67","24","1","11","223342","197343","9867","17","8","10","90","0","0","0","9","135","13","322","16","22400","13","20","0",
"4225271","5397481","24000.0","5700.0","60","18.17","15.80","4.40","0.45","581.09","C","C3","kings point police dept.","6 years","Employed","OWN","124000.0","FALSE","04-06-2013 12:33:00","04-20-2013 12:41:11","04-06-2013 14:00:44","04-06-2013 12:30:55"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4225271"," ","Home improvement","nicky's ","hicksville","NY","","0","4","16934","0.0","40.6","3.93","4","0.0","04-21-1993 12:30:55","700","704","0","13"," ","8"," ","13","10","0","11","0","0","13760","11566.0","36.6","28500","25","7107","134","22","13","f","04-06-2013 14:00:00","0","0","0","0","0","null","11","2","10","38707","13760","1529","13","5","6","80","0","0","0","1","134","5","243","10","31600","5","10","0",
"4235169","5407383","24000.0","5525.0","36","7.99","6.62","0.95","0.68","736.89","A","A2","Sonus","3 years","Employed","MORTGAGE","120000.0","FALSE","04-06-2013 07:59:48","04-20-2013 08:05:10","04-06-2013 10:00:51","04-06-2013 07:56:22"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235169"," ","Debt consolidation","Lending1","NORTH CHELMSFORD","MA","","0","4","12517","44.4","72.0","6.54","0","0.0","06-19-1999 07:56:22","710","714","0"," "," ","22"," "," ","17","7","13","0","0","33376","33376.0","60.5","44699","47","0"," ","38"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","13","0","17","380799","349699","26900","28","5","9","100","0","0","0","1","101","7","168","17","55199","7","12","0",
"3703363","4846766","24250.0","5675.0","60","18.67","16.29","4.70","0.45","593.46","C","C4","","n/a","Other","RENT","54000.0","FALSE","04-06-2013 10:01:44","04-20-2013 10:06:53","04-06-2013 14:00:44","04-06-2013 10:01:18"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3703363"," ","Debt consolidation","Bill Consolidation","VANCOUVER","WA","","0","1","3522","75.0","89.8","17.0","0","0.0","08-03-1996 10:01:18","690","694","1"," "," ","5"," "," ","5","0","7","0","0","34363","34363.0","82.2","34523","20","0","110","18"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","7","1","5","41823","34363","4909","13","4","4","100","0","0","0","2","126","6","203","5","41823","6","7","0",
"4234974","5407166","28000.0","9375.0","60","17.67","15.31","4.15","0.45","670.69","C","C2","","10+ years","Self-employed","RENT","120000.0","FALSE","04-05-2013 17:05:18","04-19-2013 17:09:27","04-05-2013 18:00:47","04-05-2013 16:45:13"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4234974"," ","Debt consolidation","Debt consolidation","LAKE FOREST","CA","","0","3","23264","62.5","49.3","13.93","0","0.0","09-22-1992 16:45:13","685","689","0"," "," ","9"," "," ","9","0","14","0","0","26949","26949.0","48.0","45900","24","0"," ","20"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","14","2","9","56200","26949","1925","13","8","8","100","0","0","0","3","102","12","250","9","56200","12","14","0",
"4215229","5387433","23675.0","5025.0","60","23.50","21.00","7.00","0.46","640.49","E","E2","united states postal service","10+ years","Employed","RENT","53500.0","FALSE","04-06-2013 11:38:06","04-20-2013 12:57:03","04-06-2013 14:00:44","04-06-2013 11:37:48"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215229"," ","Debt consolidation","debt consolidation","CRANSTON","RI","","0","7","4507","33.3","58.7","25.91","0","0.0","10-13-1994 11:37:48","680","684","1","35"," ","3"," "," ","19","0","12","0","0","21580","11163.0","45.4","10900","30","12898","59","23"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","12","3","3","37498","21580","2158","13","3","3","96","0","0","0","7","142","7","225","3","24600","7","9","0",
"4215141","5387342","24000.0","5325.0","36","10.99","8.90","1.75","0.69","762.08","A","A5","LenderLive","< 1 year","Employed","RENT","65000.0","FALSE","04-06-2013 08:05:52","04-20-2013 08:16:35","04-06-2013 10:00:51","04-06-2013 08:05:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4215141"," ","Debt consolidation","debtconsol","BOULDER","CO","","0","3","28275","11.1","41.9","20.3","0","0.0","04-09-2001 08:05:07","715","719","0"," "," ","12"," "," ","9","0","15","0","0","28387","20705.0","38.0","48700","39","10000","84","33"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","15","1","9","67147","28387","2028","28","6","10","100","0","0","0","3","84","7","146","9","54500","7","13","0",
"4255179","5427386","30000.0","11200.0","60","27.49","24.89","10.10","0.48","878.61","G","G4","McNeil Industrial","9 years","Employed","MORTGAGE","95700.0","FALSE","04-06-2013 07:26:01","04-20-2013 07:46:03","04-06-2013 10:00:51","04-06-2013 07:25:11"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4255179"," ","Other","ODEBT-REDUCTION","WANN","OK","","0","6","206","100.0","97.4","11.82","0","0.0","05-18-2005 07:25:11","675","679","2"," "," ","3"," "," ","26","2","8","0","0","41230","7594.0","88.3","7800","15","36023","78","3"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","8","4","2","155263","145233","18154","2","2","2","100","0","0","0","10","96","2","66","24","8600","2","3","0",
"4157005","5299378","28625.0","9675.0","36","18.99","15.31","4.15","0.70","996.65","C","C2","","n/a","Other","MORTGAGE","64080.0","FALSE","04-06-2013 11:40:38","04-20-2013 11:53:20","04-06-2013 14:00:44","04-06-2013 10:50:01"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4157005"," ","Debt consolidation","credit card cosolidation","ROEBUCK","SC","","0","4","16907","23.5","56.3","24.31","0","0.0","01-28-1986 09:50:01","685","689","2"," "," ","1"," "," ","6","4","24","0","0","43927","25209.0","54.7","38700","59","23688","157","31"," ","f","04-06-2013 14:00:00","0","0","0","0","0","null","24","1","6","179254","139614","6070","24","12","17","100","0","0","0","23","157","14","331","6","46100","14","21","0",
"4235250","5407471","24000.0","5025.0","36","10.99","8.90","1.75","0.69","762.08","A","A5","Visa","1 year","Employed","MORTGAGE","165000.0","FALSE","04-06-2013 10:48:29","04-20-2013 10:53:30","04-06-2013 14:00:44","04-06-2013 10:47:00"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235250"," ","Debt consolidation","CC Payoff","san ramon","CA","","0","5","9762","0.0","62.7","9.64","0","0.0","08-18-1999 10:47:00","705","709","0","74"," ","12"," ","74","19","0","18","0","0","54198","24285.0","49.4","26200","27","35915"," ","22","74","f","04-06-2013 14:00:00","0","0","0","0","0","null","18","2","5","85115","54198","3387","12","4","8","96","0","0","0","5","129","9","166","5","49200","9","17","0",
"4244856","5417024","26500.0","7350.0","60","19.68","17.27","4.95","0.45","662.45","C","C5","","n/a","Other","OWN","60000.0","FALSE","04-05-2013 13:17:17","04-19-2013 13:23:54","04-05-2013 14:00:42","04-05-2013 13:13:45"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4244856"," ","Debt consolidation","Debt Consolidation Loan","PAWTUCKET","RI","","0","2","9929","50.0","58.3","7.56","0","0.0","08-06-2001 13:13:45","700","704","2"," "," ","3"," "," ","4","3","11","0","0","16173","16173.0","50.4","23815","13","0"," ","10"," ","w","04-06-2013 02:00:00","0","0","0","0","0","null","11","1","4","318648","276829","25166","4","2","4","100","0","0","0","0"," ","4","134","4","32115","5","8","0",
"3930682","5024496","20375.0","1225.0","36","10.99","8.90","1.75","0.69","646.98","A","A5","Southampton Hospital","10+ years","Employed","MORTGAGE","58470.0","FALSE","03-26-2013 12:28:53","04-20-2013 03:11:09","04-06-2013 06:01:35","03-26-2013 12:18:50"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=3930682"," ","Debt consolidation","concolidation","RIVERHEAD","NY","","0","1","15738","50.0","62.0","19.95","0","0.0","05-03-1983 12:18:50","715","719","0"," "," ","13"," "," ","85","4","9","0","0","41494","27744.0","52.9","41400","30","16138","171","18"," ","w","04-06-2013 18:00:00","0","0","0","0","0","null","9","0","14","270538","233311","29164","8","4","4","100","0","0","0","7","171","6","364","30","52400","6","7","0",
"4166962","5309302","35000.0","15825.0","60","26.20","23.63","8.79","0.47","999.38","F","F3","U.S. Army","10+ years","Employed","MORTGAGE","146000.0","FALSE","04-05-2013 09:36:54","04-19-2013 09:52:24","04-05-2013 10:00:42","04-05-2013 09:29:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4166962","  Borrower added on 04/05/13 > Debt management and consolidation.<br>","Debt consolidation","Debt Consolidation","Tracey's Landing","MD","","0","13","1181","50.0","95.2","20.28","1","0.0","11-06-1995 08:29:07","665","669","0","6"," ","21"," ","6","9","3","12","0","0","178186","52619.0","83.3","24500","38","136102","193","19","6","w","04-05-2013 22:00:00","0","0","0","0","0","6","12","8","2","427552","395119","32927","12","1","2","97","1","0","0","16","193","3","212","9","63200","3","8","0",
"4235015","5407210","24000.0","4800.0","60","13.40","11.14","2.80","0.43","523.5","B","B2","","n/a","Other","MORTGAGE","98760.0","FALSE","04-05-2013 18:40:52","04-19-2013 18:51:53","04-06-2013 06:01:35","04-05-2013 18:39:41"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235015"," ","Debt consolidation","Pay off my bills","RAVENCLIFF","WV","","0","3","4912","40.0","65.4","10.39","0","0.0","01-05-1996 17:39:41","715","719","0"," "," ","20"," "," ","5","2","9","0","0","32292","14145.0","54.2","14200","30","22628","38","25"," ","f","04-06-2013 06:00:00","0","0","0","0","0","null","9","1","5","73728","44238","4915","19","2","5","100","0","0","0","3","106","4","210","5","26100","4","7","0",
"4224941","5397117","28000.0","8725.0","60","15.42","13.11","3.50","0.44","638.67","B","B4","US Department of Justice-DEA","10+ years","Employed","RENT","228000.0","FALSE","04-05-2013 16:30:56","04-19-2013 16:52:12","04-05-2013 18:00:47","04-05-2013 16:30:06"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4224941"," ","Debt consolidation","Debt Consolidation Loan","RIDGEWOOD","NJ","","0","4","7333","80.0","81.3","10.47","0","0.0","01-24-1998 15:30:06","710","714","0"," "," ","12"," "," ","37","1","17","0","0","102969","36150.0","79.6","39200","23","94610","64","15"," ","f","04-05-2013 18:00:00","0","0","0","0","0","null","17","1","6","446010","389003","25934","9","5","6","100","0","0","0","6","64","8","185","37","45400","8","9","0",
"4175295","5317515","30000.0","10725.0","60","18.67","16.29","4.70","0.45","734.18","C","C4","Long Beach Unified School District","6 years","Employed","MORTGAGE","110000.0","FALSE","04-05-2013 15:21:41","04-19-2013 15:26:05","04-05-2013 18:00:47","04-01-2013 21:07:28"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4175295"," ","Credit card refinancing","Consolidate Credit for new start","LAGUNA HILLS","CA","","0","1","3738","66.7","86.2","11.11","0","0.0","01-25-1997 20:07:28","695","699","0"," "," ","8"," "," ","112","4","9","0","0","36466","26975.0","74.5","27000","17","13403","184","7"," ","w","04-06-2013 06:00:00","0","0","0","0","0","null","9","1","8","355603","328523","36503","3","3","3","100","0","0","0","6","184","5","197","8","36200","5","6","0",
"4245368","5417581","21850.0","2550.0","60","19.68","17.27","4.95","0.45","546.21","C","C5","Eglin CDC","10+ years","Employed","RENT","50525.0","FALSE","04-06-2013 15:15:07","04-20-2013 15:22:46","04-06-2013 18:00:48","04-06-2013 15:10:59"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4245368"," ","Debt consolidation","Pay off credit debt ","NICEVILLE","FL","","0","2","295","100.0","98.5","13.51","0","0.0","09-17-1999 15:10:59","690","694","0"," "," ","10"," "," ","17","2","7","0","0","19305","19305.0","60.9","19600","31","0","154","23"," ","f","04-06-2013 18:00:00","0","0","0","0","0","null","7","1","11","31700","19305","2758","14","3","3","100","0","0","0","5","154","3","133","11","31700","3","7","0",
"4176579","5318896","26500.0","7200.0","60","17.67","15.31","4.15","0.45","634.76","C","C2","Round Rock ISD","10+ years","Employed","MORTGAGE","60000.0","FALSE","04-06-2013 07:20:09","04-20-2013 07:27:56","04-06-2013 10:00:51","04-06-2013 07:19:47"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4176579"," ","Debt consolidation","Debt Consolidation","ROUND ROCK","TX","","0","2","5363","100.0","80.8","16.88","0","0.0","07-25-1992 07:19:47","725","729","0"," "," ","13"," "," ","54","2","7","0","0","27853","27853.0","70.3","27933","16","0"," ","13"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","7","1","12","264429","242308","34615","7","2","2","100","0","0","0","1","120","5","252","12","45133","5","6","0",
"4235197","5407412","30000.0","10400.0","60","21.50","19.05","5.90","0.46","779.05","D","D4","","n/a","Other","MORTGAGE","81000.0","FALSE","04-06-2013 09:17:18","04-20-2013 09:19:57","04-06-2013 10:00:51","04-06-2013 09:17:07"," ","Submitted","https://www.lendingclub.com/browse/loanDetail.action?loan_id=4235197"," ","Debt consolidation","get out of debt","WEST HAVEN","CT","","0","5","0","100.0","102.0","13.02","0","0.0","08-28-1997 09:17:07","695","699","0"," "," ","7"," "," ","190","7","8","0","0","26753","10937.0","76.5","4700","21","20000","15","8"," ","f","04-06-2013 10:00:00","0","0","0","0","0","null","8","1","7","287023","277143","34643","2","1","1","100","0","0","0","4","124","5","190","14","14300","5","5","0",
